customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score
CUS81709,Kelly,Woods,8506166086,1946-03-10,F,kelly.woods@outlook.com,+270724405857,Eastern Cape,Durban,7685,500K-1M,Employed,357
CUS68244,Annette,Bond,7902128082,1945-12-13,F,annette.bond@outlook.com,+270743307963,KwaZulu-Natal,Polokwane,7557,0-100K,Self-employed,601
CUS40076,Dawn,Williams,8501039086,2003-12-30,M,dawn.williams@yahoo.com,+270666804125,KwaZulu-Natal,Johannesburg,2103,500K-1M,Self-employed,480
CUS75044,Daniel,Lyons,6504274182,1981-03-08,F,daniel.lyons@gmail.com,+270653471407,Mpumalanga,Cape Town,4971,250K-500K,Retired,554
CUS94070,Matthew,Simon,6601118082,1964-11-01,F,matthew.simon@yahoo.com,+270680531636,Northern Cape,Pretoria,6926,500K-1M,Retired,846
CUS15307,Stephanie,Martin,9802286185,1998-09-11,F,stephanie.martin@yahoo.com,+270792620784,KwaZulu-Natal,Pretoria,1290,500K-1M,Student,313
CUS90827,Lauren,Reed,6201058188,1972-10-28,F,lauren.reed@gmail.com,+270657945287,Northern Cape,Johannesburg,8566,100K-250K,Self-employed,515
CUS91123,Kim,Gilmore,7110013184,1976-05-31,F,kim.gilmore@outlook.com,+270782596019,Limpopo,Nelspruit,7553,0-100K,Student,572
CUS93951,Taylor,Stafford,8405242189,2000-10-14,F,taylor.stafford@gmail.com,+270714026942,Limpopo,Kimberley,8438,1M+,Employed,525
CUS65191,Michelle,Dominguez,9304065189,1963-10-02,M,michelle.dominguez@yahoo.com,+270810973116,Western Cape,Nelspruit,2934,250K-500K,Retired,712
CUS57088,Robert,Carter,7411045186,1945-07-02,M,robert.carter@gmail.com,+270714416222,KwaZulu-Natal,East London,7986,100K-250K,Self-employed,387
CUS10876,Crystal,Gomez,8206124188,1971-09-06,M,crystal.gomez@outlook.com,+270604054001,Mpumalanga,Kimberley,9928,0-100K,Retired,483
CUS77602,Dustin,Fisher,6911082188,1973-11-18,F,dustin.fisher@outlook.com,+270647784484,Gauteng,Bloemfontein,3521,0-100K,Self-employed,341
CUS91482,Gregory,Bryan,7806031189,1975-10-04,M,gregory.bryan@yahoo.com,+270823290926,Mpumalanga,Cape Town,7404,0-100K,Student,302
CUS80939,Eric,Jackson,7107244184,1974-07-26,M,eric.jackson@outlook.com,+270683343221,North West,Cape Town,3511,500K-1M,Employed,537
CUS23657,Stephen,Beard,9712255184,1946-11-01,M,stephen.beard@yahoo.com,+270726930509,Free State,Polokwane,8997,0-100K,Employed,626
CUS85877,Kimberly,Brown,7404054083,1977-10-18,F,kimberly.brown@gmail.com,+270737541618,Gauteng,Polokwane,5973,1M+,Retired,561
CUS49779,Robert,Davis,6910269181,1976-06-06,M,robert.davis@outlook.com,+270761843750,North West,Pretoria,5654,250K-500K,Employed,518
CUS26716,Jackson,Jefferson,9901255081,1961-07-13,F,jackson.jefferson@yahoo.com,+270621763341,North West,Bloemfontein,5889,1M+,Student,679
CUS96720,Kimberly,Sanchez,9008264184,1960-05-16,M,kimberly.sanchez@gmail.com,+270797212284,North West,Bloemfontein,5682,100K-250K,Employed,652
CUS74555,Holly,Sparks,8510018180,1996-06-20,M,holly.sparks@yahoo.com,+270760582851,KwaZulu-Natal,Kimberley,5603,250K-500K,Self-employed,593
CUS85407,Leslie,Sims,9603235082,1975-01-20,M,leslie.sims@gmail.com,+270787003125,Northern Cape,Johannesburg,1240,1M+,Employed,776
CUS65024,Alfred,Lewis,8611024189,1991-09-07,F,alfred.lewis@gmail.com,+270828015746,Gauteng,Cape Town,1299,500K-1M,Employed,493
CUS92962,Jose,Clements,7710043085,1990-03-08,M,jose.clements@outlook.com,+270761975186,KwaZulu-Natal,Kimberley,9987,250K-500K,Student,362
CUS49614,Carrie,Matthews,6408211080,1993-06-16,F,carrie.matthews@gmail.com,+270847925364,Gauteng,Johannesburg,9427,0-100K,Student,740
CUS99455,Rhonda,Knight,6506019082,1983-12-24,F,rhonda.knight@gmail.com,+270630136000,Gauteng,Polokwane,8100,250K-500K,Student,478
CUS43707,James,Brown,7709026088,1990-04-25,M,james.brown@yahoo.com,+270821702496,KwaZulu-Natal,Durban,8709,0-100K,Retired,688
CUS60595,Michael,Henson,9008240088,1962-10-14,F,michael.henson@outlook.com,+270606921308,Free State,Polokwane,4976,100K-250K,Employed,660
CUS62800,Robert,Rose,8808143083,2000-06-19,M,robert.rose@gmail.com,+270782491377,KwaZulu-Natal,Cape Town,5348,250K-500K,Self-employed,716
CUS50133,Zachary,Montgomery,8402101085,2006-07-19,F,zachary.montgomery@gmail.com,+270799470556,Northern Cape,Cape Town,6918,1M+,Retired,748
CUS98616,Sheri,Ramos,8505276183,1954-08-22,F,sheri.ramos@yahoo.com,+270688067060,Northern Cape,Pretoria,5162,500K-1M,Self-employed,426
CUS99679,Diane,Campbell,9803027080,2005-10-21,M,diane.campbell@outlook.com,+270632045676,Free State,East London,2467,1M+,Retired,336
CUS26504,Erik,Jenkins,9404218181,1959-07-08,M,erik.jenkins@gmail.com,+270608095770,KwaZulu-Natal,Cape Town,8489,1M+,Student,780
CUS51746,James,Lester,6505074081,1941-08-05,F,james.lester@gmail.com,+270843676638,North West,Durban,3110,500K-1M,Student,510
CUS66902,Michael,West,9312043186,1959-11-14,F,michael.west@yahoo.com,+270780067244,Western Cape,Durban,3389,250K-500K,Retired,444
CUS20202,Sonya,Oliver,6506089081,1956-07-05,F,sonya.oliver@yahoo.com,+270730783312,Western Cape,Cape Town,6804,0-100K,Employed,526
CUS47928,Andrew,Mullins,8706225086,1976-10-10,M,andrew.mullins@outlook.com,+270607341792,Limpopo,Kimberley,8297,250K-500K,Retired,384
CUS90233,Ashley,Adams,7409237182,1999-12-22,M,ashley.adams@yahoo.com,+270823446346,Northern Cape,Port Elizabeth,9105,100K-250K,Retired,536
CUS16671,Kimberly,Collins,6702014080,1950-07-10,F,kimberly.collins@outlook.com,+270718900415,Free State,Durban,4803,100K-250K,Self-employed,592
CUS52740,James,Rios,6511184188,1998-05-17,F,james.rios@outlook.com,+270625711719,Gauteng,East London,8923,1M+,Employed,371
CUS90985,Monica,Scott,9408262180,1997-12-03,M,monica.scott@gmail.com,+270676737979,Eastern Cape,Polokwane,6670,500K-1M,Self-employed,811
CUS51434,Steven,Kim,8511270187,1985-01-28,F,steven.kim@gmail.com,+270728492071,North West,Port Elizabeth,6096,250K-500K,Student,338
CUS10887,Krystal,Johnson,8808129089,1952-04-19,F,krystal.johnson@gmail.com,+270785968595,Gauteng,Pretoria,5086,100K-250K,Retired,667
CUS77049,Kelly,Anderson,9809031189,1960-02-25,M,kelly.anderson@gmail.com,+270688696995,Gauteng,Bloemfontein,8005,500K-1M,Retired,653
CUS58688,Amy,Herrera,6809158088,2000-06-03,F,amy.herrera@gmail.com,+270761108424,Eastern Cape,East London,1175,0-100K,Employed,822
CUS80887,Gabriella,Ellis,7509033081,1957-03-17,F,gabriella.ellis@outlook.com,+270670168382,North West,Bloemfontein,5807,500K-1M,Retired,367
CUS45962,Lauren,Mitchell,7110256083,1944-12-14,F,lauren.mitchell@gmail.com,+270733928977,Limpopo,Port Elizabeth,8746,250K-500K,Self-employed,825
CUS63830,Allison,Hoffman,9110180082,1982-12-16,M,allison.hoffman@gmail.com,+270737283659,Gauteng,East London,1243,100K-250K,Self-employed,822
CUS99348,Anna,Vazquez,8204175182,1952-10-29,F,anna.vazquez@outlook.com,+270848036854,Limpopo,Pretoria,9525,100K-250K,Self-employed,776
CUS79907,Sandra,Payne,8505148087,1955-05-24,F,sandra.payne@yahoo.com,+270845003527,Limpopo,Kimberley,2690,250K-500K,Self-employed,612
CUS72402,Amanda,Curtis,7504253085,1941-02-09,M,amanda.curtis@gmail.com,+270813340635,Gauteng,Nelspruit,6248,250K-500K,Student,668
CUS11711,Sally,Griffin,6505264082,1980-05-10,M,sally.griffin@outlook.com,+270830474296,North West,Pretoria,4179,100K-250K,Student,408
CUS14733,Susan,Robbins,7807086188,1973-09-20,M,susan.robbins@yahoo.com,+270720612929,Eastern Cape,Bloemfontein,4720,100K-250K,Retired,641
CUS99099,Diana,Scott,7702142186,1986-05-01,F,diana.scott@yahoo.com,+270664971346,Eastern Cape,Nelspruit,4660,250K-500K,Retired,695
CUS52222,Larry,Adams,6009245181,1953-07-10,M,larry.adams@outlook.com,+270795278087,Gauteng,East London,5522,1M+,Employed,572
CUS61777,Jessica,Coleman,9902288083,1955-06-27,M,jessica.coleman@outlook.com,+270664408034,Limpopo,Bloemfontein,4776,100K-250K,Retired,703
CUS81550,Michael,Barker,8508072187,1982-09-03,M,michael.barker@gmail.com,+270688256529,Mpumalanga,Johannesburg,6998,100K-250K,Student,707
CUS35139,Adrienne,Knapp,8904136085,1973-01-29,F,adrienne.knapp@yahoo.com,+270679717686,Gauteng,Cape Town,1169,100K-250K,Student,320
CUS68218,Brandon,Clark,7601203185,1955-09-13,M,brandon.clark@outlook.com,+270824720319,Gauteng,Bloemfontein,8673,1M+,Retired,805
CUS33227,Benjamin,Graham,8811241086,1955-02-17,M,benjamin.graham@outlook.com,+270656833100,North West,East London,4551,250K-500K,Student,349
CUS38620,Lisa,Clements,6206161086,1984-03-22,M,lisa.clements@outlook.com,+270796634882,Free State,Kimberley,7223,100K-250K,Self-employed,304
CUS88288,Luis,Montoya,7702185187,1995-03-18,F,luis.montoya@gmail.com,+270710293877,Free State,Port Elizabeth,7163,250K-500K,Employed,797
CUS97845,Danny,Stevens,6309131183,1947-05-25,M,danny.stevens@gmail.com,+270645336684,North West,Pretoria,9551,0-100K,Self-employed,566
CUS54593,Deborah,Wilson,9210158189,1945-08-09,M,deborah.wilson@outlook.com,+270613950866,Gauteng,Port Elizabeth,6156,100K-250K,Retired,407
CUS91594,Vanessa,Fernandez,7604223189,1948-04-22,M,vanessa.fernandez@yahoo.com,+270711189697,Eastern Cape,Nelspruit,7642,100K-250K,Student,453
CUS50416,Mark,Edwards,7902038187,1978-04-03,M,mark.edwards@yahoo.com,+270848394678,KwaZulu-Natal,Cape Town,4602,500K-1M,Student,530
CUS96013,Kyle,Landry,9007274185,1980-09-08,F,kyle.landry@gmail.com,+270825232960,Western Cape,East London,6192,100K-250K,Self-employed,746
CUS88597,Lisa,Donovan,8911242083,1964-05-18,M,lisa.donovan@gmail.com,+270642991366,Free State,Bloemfontein,3184,100K-250K,Student,745
CUS43442,Sheila,Rogers,6112268083,1997-12-24,M,sheila.rogers@outlook.com,+270620383500,Eastern Cape,Durban,9318,1M+,Self-employed,420
CUS69463,David,Sanchez,8108235084,1952-05-05,M,david.sanchez@yahoo.com,+270636822709,Mpumalanga,Johannesburg,1935,0-100K,Retired,667
CUS87553,Annette,Davis,8109148088,1978-06-15,M,annette.davis@outlook.com,+270791506110,Mpumalanga,East London,2402,250K-500K,Retired,679
CUS77294,Rebecca,Mcdaniel,6507036085,1961-11-05,F,rebecca.mcdaniel@gmail.com,+270723793119,Free State,Durban,9392,100K-250K,Self-employed,606
CUS78683,William,Singh,8206043082,1982-08-27,M,william.singh@outlook.com,+270625751818,Eastern Cape,Durban,4461,250K-500K,Self-employed,747
CUS16203,Melinda,Rodriguez,7605272182,1983-12-29,F,melinda.rodriguez@outlook.com,+270735619572,KwaZulu-Natal,Bloemfontein,9425,0-100K,Employed,354
CUS56493,Jennifer,Parker,7812072186,1956-11-09,M,jennifer.parker@yahoo.com,+270792519857,Mpumalanga,Nelspruit,9213,0-100K,Employed,315
CUS82196,Christopher,Downs,6004098181,1961-12-22,M,christopher.downs@gmail.com,+270741255335,KwaZulu-Natal,Polokwane,2661,0-100K,Employed,696
CUS71004,April,Miller,6604261185,1980-05-18,F,april.miller@yahoo.com,+270652576109,Gauteng,East London,5373,100K-250K,Self-employed,759
CUS81410,James,Burns,8111080183,1995-02-07,M,james.burns@outlook.com,+270639505557,Mpumalanga,Bloemfontein,2404,250K-500K,Employed,822
CUS91067,Justin,Harris,8008061181,1953-04-13,M,justin.harris@outlook.com,+270746542196,Free State,Port Elizabeth,2714,0-100K,Employed,450
CUS97556,Nicholas,Velazquez,9506066184,1951-01-02,F,nicholas.velazquez@outlook.com,+270667255005,Western Cape,East London,4460,250K-500K,Student,675
CUS60950,Donna,Johnson,6708157084,1976-12-01,M,donna.johnson@gmail.com,+270820089965,Mpumalanga,Port Elizabeth,1070,250K-500K,Retired,682
CUS75157,Paul,Lambert,7906288080,1947-12-27,M,paul.lambert@gmail.com,+270745479615,KwaZulu-Natal,Bloemfontein,5453,500K-1M,Self-employed,623
CUS87702,Michael,Bright,9606264086,2005-06-16,M,michael.bright@outlook.com,+270722909692,Eastern Cape,Pretoria,9587,100K-250K,Employed,304
CUS62968,Chad,Santiago,6408221188,1966-12-16,F,chad.santiago@outlook.com,+270627765973,Western Cape,East London,6159,100K-250K,Self-employed,590
CUS89759,Anthony,Hayes,7803083182,1946-09-18,F,anthony.hayes@gmail.com,+270787118305,Limpopo,Pretoria,4305,250K-500K,Retired,540
CUS19686,Summer,Wise,7010254085,2005-07-27,F,summer.wise@yahoo.com,+270766990097,Gauteng,Durban,1455,0-100K,Self-employed,416
CUS39864,Marcus,Johnson,6901137189,1974-03-27,M,marcus.johnson@gmail.com,+270614881806,Limpopo,Cape Town,9685,100K-250K,Student,775
CUS10155,Sarah,Vega,6702097181,1982-12-20,F,sarah.vega@gmail.com,+270743252083,Northern Cape,Pretoria,4580,0-100K,Employed,585
CUS77359,Michelle,Monroe,8803149181,1944-02-09,M,michelle.monroe@gmail.com,+270726102577,North West,Cape Town,7073,1M+,Employed,530
CUS46530,Katherine,Valentine,7908039088,1940-10-06,F,katherine.valentine@gmail.com,+270663791590,North West,Cape Town,7712,500K-1M,Student,563
CUS54999,Roberto,Carpenter,8709156088,1954-02-15,F,roberto.carpenter@gmail.com,+270734630088,Western Cape,Durban,6702,0-100K,Self-employed,812
CUS25462,Valerie,Acosta,7204130085,1961-11-14,F,valerie.acosta@outlook.com,+270609569160,Western Cape,Johannesburg,6254,1M+,Self-employed,796
CUS53936,Sara,Mills,7708083086,1987-10-14,M,sara.mills@outlook.com,+270647792762,Mpumalanga,Polokwane,7273,250K-500K,Employed,771
CUS58404,Robert,Mitchell,7001076080,1983-09-11,F,robert.mitchell@outlook.com,+270847095022,Free State,Port Elizabeth,7357,1M+,Self-employed,609
CUS46551,Jeremiah,Wilkinson,7906248189,1960-12-02,F,jeremiah.wilkinson@yahoo.com,+270609073268,Gauteng,East London,4549,100K-250K,Retired,300
CUS15765,Michael,Lee,8311207181,1947-04-09,F,michael.lee@gmail.com,+270742535829,Eastern Cape,Nelspruit,1052,0-100K,Employed,388
CUS68897,Aaron,Cohen,6612020087,1951-03-05,M,aaron.cohen@yahoo.com,+270714523828,Eastern Cape,Pretoria,5256,250K-500K,Student,803
CUS93035,Nicole,Booth,8902076184,1959-11-04,M,nicole.booth@gmail.com,+270641591799,North West,Cape Town,7110,1M+,Employed,798
CUS43840,Heather,Shepard,8411126085,1984-02-07,M,heather.shepard@outlook.com,+270688768971,Gauteng,Bloemfontein,7098,0-100K,Self-employed,507
CUS12582,Joseph,Rodriguez,9706172084,2002-06-11,M,joseph.rodriguez@gmail.com,+270628441395,Gauteng,Polokwane,7596,250K-500K,Retired,519
CUS27276,Mark,Barry,7212084183,1947-07-03,M,mark.barry@outlook.com,+270780867403,Mpumalanga,Durban,4568,500K-1M,Retired,494
CUS68120,Brenda,Orr,7612276187,1980-10-23,F,brenda.orr@yahoo.com,+270748341956,Western Cape,Nelspruit,2344,250K-500K,Retired,575
CUS78218,Lisa,Rodgers,7204220085,1991-03-11,F,lisa.rodgers@outlook.com,+270651905360,Limpopo,Nelspruit,7979,500K-1M,Student,436
CUS67228,Joseph,Allen,9410217183,1991-04-19,F,joseph.allen@gmail.com,+270846554518,Free State,Cape Town,5809,500K-1M,Self-employed,831
CUS96019,Chelsea,Wong,8207226188,1944-07-02,F,chelsea.wong@yahoo.com,+270660777374,Mpumalanga,Kimberley,7317,1M+,Self-employed,310
CUS59455,Mary,Small,7302269187,1945-06-27,F,mary.small@yahoo.com,+270768443279,Gauteng,Pretoria,4963,500K-1M,Retired,347
CUS19669,Larry,Mccarty,9303247180,1995-05-23,F,larry.mccarty@yahoo.com,+270720976768,KwaZulu-Natal,Pretoria,2913,0-100K,Self-employed,592
CUS58449,Nancy,Richardson,7308230081,1984-08-14,M,nancy.richardson@gmail.com,+270667606296,Eastern Cape,East London,3200,250K-500K,Retired,518
CUS38479,Thomas,Jackson,8906011080,1978-01-14,F,thomas.jackson@gmail.com,+270813557870,KwaZulu-Natal,Bloemfontein,6366,0-100K,Student,789
CUS99340,Zachary,Jones,6803222181,1979-09-04,M,zachary.jones@outlook.com,+270832638933,North West,East London,4963,1M+,Employed,450
CUS52211,Stephanie,Bradford,7601065088,1994-01-23,F,stephanie.bradford@outlook.com,+270716376248,Western Cape,East London,7966,100K-250K,Self-employed,634
CUS26867,Justin,Dougherty,8310179083,2005-04-07,F,justin.dougherty@gmail.com,+270815641518,Free State,East London,6264,250K-500K,Self-employed,705
CUS60665,Dylan,Mendoza,8001145187,1971-03-12,F,dylan.mendoza@gmail.com,+270797556217,North West,Bloemfontein,3613,500K-1M,Retired,740
CUS75799,Dominic,Strong,9212090183,1948-07-20,M,dominic.strong@outlook.com,+270840467450,Gauteng,Port Elizabeth,6378,250K-500K,Self-employed,475
CUS39812,Laura,Johnson,6904063089,1944-08-06,M,laura.johnson@yahoo.com,+270715778813,Eastern Cape,Port Elizabeth,7877,100K-250K,Retired,812
CUS24780,Justin,Fisher,6610052084,1955-08-25,M,justin.fisher@yahoo.com,+270656694758,Western Cape,Polokwane,6347,0-100K,Student,346
CUS17759,Jasmine,Sanders,6901227186,1991-10-19,M,jasmine.sanders@yahoo.com,+270845031146,KwaZulu-Natal,Nelspruit,4737,1M+,Self-employed,674
CUS68566,Timothy,Hurst,7109040181,2004-03-25,M,timothy.hurst@gmail.com,+270744509216,Northern Cape,Kimberley,1047,250K-500K,Retired,788
CUS59202,Kara,Evans,6507242189,1978-03-22,M,kara.evans@gmail.com,+270841444632,North West,Cape Town,1535,250K-500K,Self-employed,735
CUS10040,Matthew,Martinez,8410118186,1984-02-05,F,matthew.martinez@yahoo.com,+270656302292,Free State,Polokwane,6977,1M+,Self-employed,451
CUS65578,Melissa,Campbell,7310023081,1954-04-04,F,melissa.campbell@outlook.com,+270823981480,Gauteng,Kimberley,5910,100K-250K,Student,723
CUS90876,Leslie,Flores,6606010085,2001-02-27,F,leslie.flores@yahoo.com,+270628556196,Eastern Cape,Johannesburg,4612,1M+,Student,549
CUS56883,Rebecca,Arnold,6212043183,1992-03-23,M,rebecca.arnold@gmail.com,+270728922636,North West,Johannesburg,3876,0-100K,Student,539
CUS39403,Debra,Chase,6803286181,1969-12-28,F,debra.chase@outlook.com,+270644537921,Northern Cape,Nelspruit,7956,500K-1M,Retired,491
CUS60322,Michael,Miller,9902212184,1940-03-14,F,michael.miller@gmail.com,+270764503418,Eastern Cape,Durban,8790,500K-1M,Self-employed,813
CUS37757,John,Spencer,9504076188,1956-03-24,F,john.spencer@outlook.com,+270613030177,Gauteng,Bloemfontein,4129,250K-500K,Self-employed,416
CUS56187,Nancy,Morgan,9909167080,1985-02-10,F,nancy.morgan@yahoo.com,+270828505717,Mpumalanga,Johannesburg,1530,1M+,Self-employed,779
CUS91540,Michelle,Duncan,7402170087,2003-07-03,M,michelle.duncan@gmail.com,+270846054029,North West,Durban,1171,500K-1M,Self-employed,357
CUS99704,Angela,Saunders,8605141083,1949-07-06,M,angela.saunders@yahoo.com,+270677859502,Gauteng,Polokwane,6687,250K-500K,Employed,422
CUS53872,Amy,Gonzales,7706277186,1974-12-03,F,amy.gonzales@yahoo.com,+270663811705,Gauteng,Durban,1914,1M+,Student,562
CUS51840,Timothy,Johnson,8810203182,1999-06-21,F,timothy.johnson@outlook.com,+270783112181,Mpumalanga,Cape Town,2111,0-100K,Retired,420
CUS99491,Keith,Petersen,9411181085,1940-02-26,M,keith.petersen@gmail.com,+270728478518,Mpumalanga,Port Elizabeth,3584,1M+,Student,528
CUS69774,Chelsea,Sandoval,8807032083,1999-11-02,M,chelsea.sandoval@yahoo.com,+270796170926,Gauteng,Bloemfontein,2916,0-100K,Retired,414
CUS39973,Christopher,Harrington,9208129183,1963-03-19,M,christopher.harrington@yahoo.com,+270652611534,Eastern Cape,Cape Town,8311,1M+,Employed,605
CUS76331,Brian,Guzman,7008236186,1972-04-09,M,brian.guzman@gmail.com,+270617706002,North West,Polokwane,1730,100K-250K,Employed,668
CUS24779,Victor,Gray,6403075088,1992-01-25,F,victor.gray@outlook.com,+270643082905,Western Cape,Kimberley,9016,250K-500K,Student,824
CUS26102,Dominique,Mack,8008172081,1940-07-20,M,dominique.mack@outlook.com,+270669520734,Western Cape,Pretoria,1792,250K-500K,Employed,446
CUS84177,Carlos,Jones,8404255187,1978-06-02,M,carlos.jones@gmail.com,+270710266177,Limpopo,Durban,9711,100K-250K,Retired,448
CUS91256,Jesse,Cole,6707231182,1947-03-16,F,jesse.cole@outlook.com,+270716176787,North West,Port Elizabeth,4600,1M+,Self-employed,345
CUS44989,Drew,Anderson,8409252184,1943-10-23,F,drew.anderson@gmail.com,+270831347708,Free State,Polokwane,5887,100K-250K,Student,784
CUS60035,Allison,Edwards,9110090184,2001-02-14,F,allison.edwards@yahoo.com,+270635560189,KwaZulu-Natal,Nelspruit,8734,1M+,Student,720
CUS19333,Douglas,Cruz,7206158089,1997-10-24,F,douglas.cruz@yahoo.com,+270820470022,Limpopo,Durban,5927,500K-1M,Employed,850
CUS76791,Elizabeth,Daniel,7904217088,1943-01-03,M,elizabeth.daniel@yahoo.com,+270646088349,Mpumalanga,Nelspruit,3384,500K-1M,Self-employed,565
CUS29441,Andrew,Hamilton,6505177185,1995-04-02,F,andrew.hamilton@yahoo.com,+270621380893,Gauteng,Bloemfontein,5918,0-100K,Employed,513
CUS86510,Madeline,Price,6610050180,1953-05-09,M,madeline.price@gmail.com,+270747183473,Eastern Cape,Johannesburg,8824,100K-250K,Student,360
CUS93480,Theresa,Chung,8207116086,1939-07-13,F,theresa.chung@yahoo.com,+270761690666,Northern Cape,Nelspruit,5978,250K-500K,Student,501
CUS66615,Natalie,Johnson,7604026180,1980-07-22,F,natalie.johnson@gmail.com,+270847558341,Gauteng,Durban,4504,100K-250K,Self-employed,421
CUS53565,Jennifer,Smith,9401144185,1967-11-05,M,jennifer.smith@gmail.com,+270780565396,Mpumalanga,Kimberley,6772,1M+,Self-employed,385
