account_id,customer_id,account_type,opening_date,balance,status,interest_rate,currency,branch_code
ACC649847,CUS27474,Investment,2022-04-17,912896.76,Closed,6.29,ZAR,289823
ACC827166,CUS27474,Savings,2022-08-07,701724.01,Active,9.2,ZAR,266448
ACC751335,CUS27474,Home Loan,2021-03-29,782137.11,Closed,9.84,ZAR,232294
ACC406313,CUS27474,Investment,2020-01-16,717053.39,Active,6.27,ZAR,287302
ACC195990,CUS19962,Home Loan,2023-03-04,750911.63,Active,8.8,ZAR,296344
ACC135948,CUS19962,Current,2023-12-30,268720.97,Closed,3.67,ZAR,226477
ACC946450,CUS19962,Savings,2022-07-13,805160.34,Closed,9.99,ZAR,271007
ACC514832,CUS19962,Current,2021-04-04,774813.97,Closed,6.8,ZAR,202377
ACC617823,CUS54524,Credit Card,2021-06-11,668305.92,Active,11.26,ZAR,208949
ACC663947,CUS92920,Credit Card,2022-10-19,144242.31,Active,3.76,ZAR,280949
ACC677138,CUS35047,Home Loan,2024-08-11,112606.44,Active,3.54,ZAR,269501
ACC351776,CUS35047,Current,2023-03-30,478699.29,Active,4.88,ZAR,271010
ACC702540,CUS64850,Home Loan,2020-11-26,523781.76,Active,5.93,ZAR,270605
ACC585121,CUS64850,Credit Card,2022-06-27,739806.53,Active,6.43,ZAR,277187
ACC432243,CUS64850,Investment,2024-08-01,319439.97,Dormant,8.95,ZAR,200377
ACC241735,CUS64850,Savings,2020-06-21,577364.17,Dormant,5.94,ZAR,206339
ACC178780,CUS80074,Home Loan,2020-01-24,179314.58,Closed,11.7,ZAR,258349
ACC737172,CUS80074,Home Loan,2022-08-29,231212.94,Active,11.61,ZAR,232348
ACC777720,CUS80074,Credit Card,2023-05-12,260960.48,Active,4.79,ZAR,226812
ACC813752,CUS42256,Investment,2023-10-03,111720.18,Dormant,3.82,ZAR,280833
ACC870380,CUS19507,Investment,2020-03-15,201927.39,Active,7.53,ZAR,274887
ACC705152,CUS96200,Current,2020-08-07,431890.03,Active,5.98,ZAR,238757
ACC588266,CUS96200,Savings,2024-05-03,601147.06,Closed,6.15,ZAR,242057
ACC148697,CUS96200,Home Loan,2020-07-21,74602.36,Active,9.87,ZAR,250739
ACC828396,CUS96200,Home Loan,2021-08-10,155231.47,Active,4.99,ZAR,290056
ACC712463,CUS44945,Investment,2020-11-19,632528.61,Dormant,5.65,ZAR,282692
ACC243547,CUS44945,Home Loan,2023-09-19,654551.99,Dormant,5.91,ZAR,222892
ACC285173,CUS52222,Savings,2020-01-05,296627.5,Closed,6.73,ZAR,218995
ACC296241,CUS76363,Investment,2022-05-01,157119.5,Active,6.07,ZAR,294899
ACC661064,CUS76363,Home Loan,2021-05-15,773614.72,Closed,9.55,ZAR,264535
ACC558164,CUS76363,Current,2023-08-21,711926.53,Active,9.65,ZAR,283853
ACC460863,CUS89996,Investment,2021-08-20,869325.97,Active,7.37,ZAR,214907
ACC402496,CUS89996,Home Loan,2024-07-02,455767.97,Closed,9.75,ZAR,224497
ACC292111,CUS64178,Home Loan,2023-10-13,203177.12,Closed,10.91,ZAR,228957
ACC586591,CUS64178,Current,2021-08-14,287132.62,Active,5.93,ZAR,244445
ACC647241,CUS64823,Investment,2020-01-23,23689.43,Dormant,10.5,ZAR,232495
ACC863218,CUS60287,Current,2022-07-14,877532.57,Closed,5.56,ZAR,208660
ACC382060,CUS60287,Home Loan,2020-11-15,13238.22,Active,5.95,ZAR,238324
ACC404668,CUS60287,Credit Card,2022-11-21,479755.01,Active,3.95,ZAR,288195
ACC769915,CUS60287,Investment,2021-08-26,647377.23,Dormant,9.05,ZAR,252564
ACC173452,CUS86010,Current,2023-04-04,546568.2,Active,6.11,ZAR,215098
ACC965688,CUS86010,Savings,2020-02-06,72577.54,Active,11.56,ZAR,261032
ACC389089,CUS86010,Credit Card,2021-07-30,349774.07,Closed,10.89,ZAR,258949
ACC135167,CUS74271,Current,2022-03-31,472528.9,Active,10.95,ZAR,243137
ACC400790,CUS74271,Current,2023-07-31,541154.96,Active,5.5,ZAR,270664
ACC503887,CUS74271,Savings,2021-08-26,722449.98,Dormant,9.48,ZAR,266241
ACC241386,CUS74271,Current,2020-01-10,962952.44,Active,11.36,ZAR,274888
ACC410137,CUS63960,Home Loan,2021-02-05,28447.25,Active,11.39,ZAR,227609
ACC745405,CUS63960,Investment,2020-09-06,172497.0,Closed,8.82,ZAR,284458
ACC324397,CUS63960,Credit Card,2020-05-26,61175.27,Active,4.98,ZAR,206061
ACC729685,CUS63960,Home Loan,2023-10-16,786900.56,Dormant,7.63,ZAR,285288
ACC910060,CUS22000,Current,2020-10-20,624642.4,Dormant,9.23,ZAR,254046
ACC778128,CUS22000,Investment,2024-02-04,52084.02,Active,6.01,ZAR,229209
ACC289199,CUS22000,Home Loan,2021-06-05,696788.31,Active,6.74,ZAR,261156
ACC195049,CUS22000,Current,2023-07-01,64797.52,Active,5.72,ZAR,292764
ACC693790,CUS49223,Investment,2021-09-29,762598.35,Active,10.21,ZAR,298041
ACC844599,CUS83618,Investment,2024-06-25,329449.35,Active,4.52,ZAR,236557
ACC200365,CUS83618,Savings,2024-01-06,909674.2,Dormant,9.93,ZAR,265216
ACC900572,CUS25964,Savings,2023-08-08,34807.1,Active,5.52,ZAR,233240
ACC508420,CUS25964,Current,2023-02-11,156970.95,Dormant,4.14,ZAR,209847
ACC294741,CUS25964,Credit Card,2022-08-09,542516.25,Dormant,5.42,ZAR,237191
ACC179485,CUS25964,Investment,2023-10-18,88648.29,Closed,11.08,ZAR,242154
ACC701974,CUS80220,Home Loan,2021-06-17,454827.73,Closed,7.39,ZAR,247423
ACC979814,CUS80220,Home Loan,2023-05-17,207156.43,Active,10.08,ZAR,254061
ACC196066,CUS80220,Current,2023-08-05,916964.0,Active,5.35,ZAR,235219
ACC212718,CUS96537,Savings,2020-09-27,107100.03,Active,9.4,ZAR,204331
ACC400056,CUS96537,Credit Card,2020-07-15,928255.84,Active,5.63,ZAR,218101
ACC977060,CUS96537,Current,2022-03-06,59098.31,Closed,8.39,ZAR,284721
ACC680758,CUS96537,Investment,2020-02-03,447103.02,Active,10.92,ZAR,275927
ACC972020,CUS65141,Credit Card,2020-12-04,695402.88,Active,9.04,ZAR,226784
ACC340682,CUS65141,Current,2022-02-08,689620.85,Active,4.2,ZAR,218952
ACC709931,CUS65141,Home Loan,2024-09-13,539101.38,Active,9.67,ZAR,221819
ACC760927,CUS65141,Home Loan,2023-07-22,923730.18,Active,11.79,ZAR,238221
ACC883121,CUS52312,Credit Card,2021-11-07,899839.24,Active,6.7,ZAR,287208
ACC697864,CUS52312,Investment,2023-04-21,779989.5,Active,3.76,ZAR,276034
ACC374316,CUS52312,Investment,2024-09-22,609838.49,Closed,7.32,ZAR,203728
ACC861790,CUS52312,Home Loan,2024-03-30,947994.15,Dormant,5.32,ZAR,202259
ACC167927,CUS10697,Home Loan,2022-10-01,315746.23,Active,10.67,ZAR,241714
ACC377588,CUS10697,Home Loan,2023-11-21,516517.89,Active,4.46,ZAR,218678
ACC811847,CUS10697,Investment,2021-01-28,215534.89,Dormant,4.58,ZAR,212856
ACC804241,CUS58179,Home Loan,2020-04-13,902907.23,Active,4.69,ZAR,224388
ACC604263,CUS87741,Savings,2020-05-01,990068.17,Active,5.62,ZAR,201969
ACC502628,CUS87741,Investment,2021-03-16,610976.2,Closed,3.56,ZAR,293476
ACC881629,CUS65348,Current,2022-06-16,795835.89,Active,9.26,ZAR,203304
ACC109132,CUS65348,Savings,2021-05-18,646730.41,Dormant,6.1,ZAR,293243
ACC903972,CUS73346,Credit Card,2023-01-18,327821.78,Active,10.53,ZAR,240681
ACC361507,CUS73346,Home Loan,2020-07-29,460748.32,Active,10.95,ZAR,209250
ACC699115,CUS73346,Credit Card,2020-11-12,480573.67,Active,5.08,ZAR,293607
ACC458381,CUS42896,Savings,2023-07-24,586976.73,Active,6.69,ZAR,256261
ACC870906,CUS42896,Current,2023-06-10,252668.78,Active,4.03,ZAR,265099
ACC421016,CUS23790,Savings,2023-04-21,224418.36,Active,11.96,ZAR,230869
ACC388329,CUS23790,Savings,2022-02-03,30478.8,Dormant,10.18,ZAR,274879
ACC469614,CUS23790,Investment,2024-04-13,119621.01,Active,5.46,ZAR,275158
ACC314000,CUS52806,Investment,2023-11-04,293809.77,Active,9.04,ZAR,230057
ACC435667,CUS52806,Current,2021-03-15,923639.01,Closed,9.1,ZAR,281139
ACC609630,CUS38858,Investment,2021-01-28,373578.93,Closed,10.81,ZAR,287341
ACC424066,CUS38858,Home Loan,2023-04-16,529754.26,Active,4.57,ZAR,288355
ACC530432,CUS28603,Savings,2024-08-24,595488.95,Dormant,11.8,ZAR,260528
ACC930550,CUS28603,Investment,2020-03-09,898811.73,Active,3.58,ZAR,212722
ACC361102,CUS28603,Savings,2024-08-26,492733.45,Closed,4.07,ZAR,253853
ACC893237,CUS28603,Current,2023-02-08,45291.56,Closed,9.4,ZAR,289719
ACC436310,CUS16041,Savings,2022-03-16,299533.85,Closed,8.99,ZAR,294980
ACC288453,CUS16041,Current,2024-07-12,795367.24,Active,4.89,ZAR,272730
ACC674587,CUS16041,Current,2020-01-23,282886.21,Active,6.25,ZAR,281568
ACC270168,CUS45695,Investment,2022-02-03,144580.82,Dormant,3.6,ZAR,283846
ACC327055,CUS45695,Credit Card,2021-06-25,352445.4,Dormant,9.13,ZAR,238414
ACC832920,CUS11528,Credit Card,2024-02-26,936550.35,Active,11.61,ZAR,221762
ACC220300,CUS11528,Investment,2021-11-30,642212.58,Active,7.88,ZAR,227174
ACC364998,CUS11528,Savings,2023-08-09,911976.21,Active,4.96,ZAR,298590
ACC655347,CUS11528,Current,2022-10-20,227362.69,Active,7.67,ZAR,213312
ACC403206,CUS27538,Current,2024-11-10,762311.74,Closed,9.5,ZAR,277669
ACC543076,CUS27538,Credit Card,2024-07-24,693161.41,Closed,9.75,ZAR,205856
ACC793001,CUS27538,Home Loan,2022-10-05,48291.53,Dormant,11.66,ZAR,290434
ACC188643,CUS27538,Savings,2022-01-21,117173.95,Active,9.37,ZAR,252834
ACC570904,CUS55215,Credit Card,2023-09-02,911644.8,Closed,4.1,ZAR,215471
ACC393673,CUS55215,Home Loan,2024-03-14,181810.2,Active,5.61,ZAR,271777
ACC214480,CUS55215,Investment,2023-12-28,423097.22,Dormant,8.26,ZAR,211714
ACC262718,CUS55215,Current,2022-02-09,266862.71,Closed,4.97,ZAR,258863
ACC992723,CUS36134,Credit Card,2023-03-03,271105.62,Active,11.55,ZAR,286279
ACC131137,CUS43779,Credit Card,2022-04-21,920417.49,Active,10.83,ZAR,225374
ACC290663,CUS43779,Credit Card,2022-05-20,666664.18,Active,11.37,ZAR,279149
ACC380523,CUS43779,Investment,2024-08-24,189754.97,Active,11.01,ZAR,275166
ACC251046,CUS43779,Current,2022-10-16,362076.25,Active,4.48,ZAR,293093
ACC891944,CUS29766,Current,2021-04-17,280975.04,Closed,3.73,ZAR,257172
ACC496448,CUS87954,Credit Card,2022-11-18,471782.22,Active,6.49,ZAR,217389
ACC673368,CUS87954,Investment,2021-06-09,676142.48,Dormant,5.27,ZAR,258789
ACC104551,CUS87954,Savings,2024-09-18,176153.32,Active,10.53,ZAR,222213
ACC231168,CUS87954,Savings,2022-06-13,557244.74,Active,8.94,ZAR,211862
ACC415376,CUS88232,Credit Card,2024-03-29,759874.17,Active,5.59,ZAR,286435
ACC640973,CUS34236,Home Loan,2020-07-18,793757.0,Active,8.8,ZAR,267018
ACC622936,CUS23061,Credit Card,2023-11-09,903419.91,Closed,10.4,ZAR,231973
ACC275623,CUS23061,Home Loan,2023-06-13,739118.47,Active,5.91,ZAR,280795
ACC941241,CUS21476,Investment,2024-06-10,873686.61,Dormant,9.37,ZAR,204247
ACC770414,CUS21476,Home Loan,2022-05-16,76524.86,Dormant,7.88,ZAR,211764
ACC984423,CUS32196,Current,2020-05-04,964869.85,Active,11.48,ZAR,294530
ACC111480,CUS40988,Credit Card,2020-07-23,733450.13,Dormant,4.09,ZAR,233890
ACC216661,CUS31286,Investment,2022-08-03,153043.15,Active,5.82,ZAR,268656
ACC375643,CUS31286,Home Loan,2022-03-21,655115.11,Closed,3.7,ZAR,297049
ACC537472,CUS25310,Savings,2024-08-05,917129.83,Dormant,7.75,ZAR,250738
ACC909713,CUS25310,Current,2023-05-21,212969.63,Active,8.77,ZAR,243718
ACC588092,CUS25310,Home Loan,2023-05-07,777509.78,Active,6.16,ZAR,241047
ACC283272,CUS25310,Savings,2024-08-04,977603.47,Active,8.59,ZAR,247655
ACC571688,CUS81709,Investment,2022-09-13,886555.1,Active,7.56,ZAR,217438
ACC679272,CUS81709,Savings,2024-08-26,178332.61,Active,9.86,ZAR,282340
ACC180500,CUS81709,Current,2021-06-19,383190.29,Active,8.86,ZAR,210376
ACC414114,CUS81709,Investment,2022-04-21,922700.63,Dormant,9.6,ZAR,239413
ACC181185,CUS68244,Investment,2022-01-20,70177.26,Closed,5.0,ZAR,252265
ACC862913,CUS68244,Investment,2024-08-21,965057.96,Active,6.92,ZAR,225166
ACC975401,CUS68244,Home Loan,2024-06-06,20061.5,Closed,7.41,ZAR,218775
ACC954527,CUS40076,Credit Card,2023-11-27,423835.47,Active,11.27,ZAR,255401
ACC168976,CUS75044,Investment,2021-08-12,232622.67,Active,5.38,ZAR,290558
ACC494295,CUS75044,Current,2021-11-05,599075.24,Closed,8.19,ZAR,226499
ACC223747,CUS94070,Current,2024-08-07,507706.36,Active,9.18,ZAR,233956
ACC779318,CUS94070,Home Loan,2023-07-01,640753.63,Closed,5.19,ZAR,284074
ACC487360,CUS94070,Home Loan,2021-07-04,129822.13,Active,6.91,ZAR,284963
ACC797105,CUS94070,Credit Card,2021-10-02,902361.48,Active,9.2,ZAR,225053
ACC824853,CUS15307,Investment,2023-10-26,912290.99,Dormant,5.38,ZAR,288909
ACC536251,CUS15307,Current,2024-10-15,384974.59,Active,8.58,ZAR,223040
ACC133648,CUS15307,Home Loan,2020-05-08,696951.49,Closed,8.7,ZAR,237873
ACC451916,CUS90827,Savings,2022-11-24,981658.77,Active,3.98,ZAR,236419
ACC646370,CUS90827,Credit Card,2024-11-17,437207.34,Closed,5.54,ZAR,295792
ACC461383,CUS90827,Credit Card,2024-05-19,234233.81,Closed,10.97,ZAR,202012
ACC850484,CUS91123,Investment,2021-01-14,839545.9,Closed,6.68,ZAR,276229
ACC105295,CUS91123,Investment,2023-10-28,579501.87,Active,10.54,ZAR,236498
ACC245967,CUS91123,Home Loan,2021-01-21,840401.65,Active,9.46,ZAR,201639
ACC222484,CUS93951,Current,2024-04-02,776442.5,Active,7.28,ZAR,205661
ACC191122,CUS93951,Home Loan,2022-07-24,716878.61,Dormant,11.66,ZAR,217128
ACC228543,CUS93951,Current,2023-05-02,956026.99,Active,6.8,ZAR,201742
ACC755191,CUS65191,Home Loan,2024-01-09,515485.32,Active,7.96,ZAR,238651
ACC864004,CUS57088,Investment,2022-06-22,694898.51,Active,5.57,ZAR,211147
ACC900906,CUS57088,Home Loan,2022-05-18,6905.38,Active,10.96,ZAR,248133
ACC905989,CUS57088,Credit Card,2024-04-28,158092.8,Dormant,10.15,ZAR,280773
ACC290745,CUS57088,Credit Card,2020-06-16,630224.46,Active,10.24,ZAR,274443
ACC690863,CUS10876,Home Loan,2024-10-31,486574.13,Active,5.26,ZAR,297716
ACC436361,CUS10876,Credit Card,2023-03-31,895922.5,Active,7.89,ZAR,206071
ACC508959,CUS77602,Current,2023-09-25,132711.37,Closed,7.58,ZAR,299261
ACC361299,CUS91482,Savings,2024-03-19,268943.41,Dormant,11.51,ZAR,243312
ACC382653,CUS91482,Credit Card,2024-02-16,29771.58,Active,11.66,ZAR,298819
ACC853329,CUS91482,Current,2021-12-24,69781.52,Dormant,11.5,ZAR,257757
ACC621351,CUS91482,Investment,2020-10-28,738696.81,Active,11.82,ZAR,240584
ACC594072,CUS80939,Savings,2020-12-07,52776.29,Active,11.51,ZAR,205366
ACC681696,CUS80939,Savings,2021-07-14,488772.36,Active,6.25,ZAR,232372
ACC700107,CUS23657,Savings,2023-10-20,572587.23,Active,10.84,ZAR,233406
ACC576249,CUS23657,Home Loan,2021-05-07,423135.28,Dormant,9.78,ZAR,206280
ACC592587,CUS85877,Home Loan,2020-06-03,134936.08,Active,7.48,ZAR,292575
ACC528127,CUS85877,Current,2022-01-31,539760.81,Closed,9.26,ZAR,233855
ACC675257,CUS49779,Savings,2023-09-24,636579.82,Active,9.85,ZAR,280387
ACC338111,CUS49779,Savings,2021-04-19,422727.77,Dormant,4.8,ZAR,237016
ACC940201,CUS26716,Investment,2024-05-19,114195.75,Active,4.74,ZAR,214403
ACC500334,CUS26716,Home Loan,2022-06-13,303592.11,Dormant,11.99,ZAR,285815
ACC835091,CUS96720,Home Loan,2024-03-17,666313.0,Active,7.76,ZAR,293171
ACC212271,CUS74555,Home Loan,2024-04-28,963445.6,Active,7.26,ZAR,204525
ACC983737,CUS85407,Current,2020-02-28,976685.58,Active,6.81,ZAR,245674
ACC537118,CUS65024,Current,2023-01-21,899170.79,Closed,9.59,ZAR,236285
ACC802210,CUS65024,Credit Card,2022-12-16,133423.74,Active,8.02,ZAR,295661
ACC690206,CUS92962,Home Loan,2023-03-05,122194.7,Active,8.52,ZAR,233912
ACC481366,CUS49614,Credit Card,2021-02-10,383609.57,Closed,7.61,ZAR,264590
ACC496777,CUS49614,Savings,2023-06-04,545846.42,Active,4.62,ZAR,245454
ACC477261,CUS99455,Current,2020-11-10,402346.34,Active,5.81,ZAR,250116
ACC411740,CUS43707,Credit Card,2024-10-01,943099.56,Active,5.4,ZAR,217083
ACC403187,CUS43707,Credit Card,2022-08-10,127453.27,Active,5.74,ZAR,269911
ACC833001,CUS43707,Current,2024-05-20,371309.29,Active,5.89,ZAR,261684
ACC606172,CUS43707,Investment,2024-09-28,191682.32,Dormant,4.32,ZAR,218228
ACC870747,CUS60595,Credit Card,2021-01-22,671961.17,Dormant,10.66,ZAR,230876
ACC875134,CUS60595,Home Loan,2024-05-02,682102.93,Closed,11.2,ZAR,289916
ACC297379,CUS62800,Credit Card,2020-02-06,232364.67,Closed,10.4,ZAR,244617
ACC868867,CUS62800,Home Loan,2024-09-25,426838.97,Dormant,11.32,ZAR,233703
ACC435766,CUS62800,Credit Card,2024-01-22,242839.52,Active,9.44,ZAR,259242
ACC865376,CUS62800,Current,2024-07-29,802849.13,Dormant,3.57,ZAR,204907
ACC307418,CUS50133,Investment,2021-06-09,143417.89,Closed,5.6,ZAR,230429
ACC786243,CUS50133,Investment,2021-01-24,109168.05,Active,7.83,ZAR,224339
ACC362491,CUS98616,Investment,2020-05-27,836042.79,Closed,8.78,ZAR,279128
ACC951045,CUS98616,Savings,2024-09-25,926096.94,Dormant,4.34,ZAR,231078
ACC452326,CUS99679,Investment,2020-03-12,556089.96,Active,5.85,ZAR,235642
ACC667168,CUS99679,Investment,2021-03-28,681657.32,Active,8.45,ZAR,221164
ACC880449,CUS99679,Current,2024-04-19,679241.69,Active,3.88,ZAR,289169
ACC233483,CUS26504,Current,2023-09-02,279433.44,Active,6.09,ZAR,227096
ACC933309,CUS26504,Current,2021-02-15,261560.1,Dormant,6.22,ZAR,282151
ACC560651,CUS26504,Savings,2021-12-03,993713.2,Active,5.3,ZAR,252906
ACC306805,CUS26504,Investment,2020-01-14,751729.56,Active,11.79,ZAR,234402
ACC355526,CUS51746,Credit Card,2023-09-24,225878.92,Active,4.79,ZAR,240958
ACC761018,CUS51746,Current,2021-02-15,893833.35,Dormant,9.43,ZAR,260065
ACC659242,CUS51746,Investment,2020-10-22,300573.65,Dormant,10.1,ZAR,268804
ACC216304,CUS51746,Home Loan,2020-05-16,169554.35,Active,11.92,ZAR,229971
ACC618457,CUS66902,Credit Card,2023-12-05,694569.31,Closed,7.7,ZAR,277131
ACC612179,CUS66902,Credit Card,2020-04-25,525286.96,Dormant,7.44,ZAR,284727
ACC380205,CUS66902,Current,2022-07-09,619901.92,Active,7.93,ZAR,223809
ACC134600,CUS20202,Investment,2021-10-05,380052.02,Active,10.48,ZAR,287056
ACC317386,CUS47928,Investment,2020-05-09,219579.23,Closed,11.0,ZAR,292527
ACC329862,CUS47928,Current,2021-01-23,882062.5,Closed,11.85,ZAR,287692
ACC664477,CUS47928,Home Loan,2021-01-29,964837.8,Active,6.86,ZAR,229777
ACC237501,CUS47928,Investment,2021-07-10,337989.02,Active,10.4,ZAR,218926
ACC896212,CUS90233,Investment,2021-10-19,792183.68,Dormant,11.04,ZAR,234974
ACC837106,CUS90233,Home Loan,2024-08-14,970665.19,Dormant,4.11,ZAR,213004
ACC402194,CUS90233,Home Loan,2020-08-02,696502.06,Active,5.12,ZAR,241154
ACC159509,CUS90233,Current,2023-06-02,134407.58,Active,3.75,ZAR,296252
ACC649687,CUS16671,Investment,2023-06-14,106897.59,Active,11.12,ZAR,268429
ACC620556,CUS52740,Credit Card,2024-06-07,402537.06,Active,10.87,ZAR,216680
ACC901593,CUS52740,Savings,2021-09-11,907946.09,Closed,11.84,ZAR,224448
ACC923289,CUS90985,Investment,2020-02-26,296883.74,Dormant,11.63,ZAR,215888
ACC451435,CUS90985,Investment,2021-07-19,89015.61,Active,11.0,ZAR,288574
ACC288491,CUS90985,Home Loan,2021-04-18,147949.43,Dormant,3.74,ZAR,299353
ACC616854,CUS51434,Current,2020-05-29,930787.52,Active,7.87,ZAR,273129
ACC186503,CUS51434,Home Loan,2024-02-04,569216.63,Active,4.7,ZAR,286818
ACC967262,CUS51434,Current,2020-07-14,302540.0,Active,8.05,ZAR,282627
ACC897774,CUS51434,Home Loan,2021-06-07,954958.15,Active,3.7,ZAR,200261
ACC466661,CUS10887,Credit Card,2022-03-13,350734.3,Active,9.81,ZAR,257033
ACC515250,CUS77049,Home Loan,2021-01-10,667026.35,Active,5.02,ZAR,242928
ACC836705,CUS58688,Investment,2023-03-04,166538.44,Active,5.62,ZAR,216287
ACC314833,CUS58688,Home Loan,2022-08-30,611032.73,Closed,6.59,ZAR,283019
ACC901979,CUS58688,Credit Card,2024-09-23,216874.17,Active,7.31,ZAR,288782
ACC403723,CUS80887,Savings,2024-10-04,666409.89,Dormant,3.78,ZAR,250686
ACC432612,CUS80887,Credit Card,2020-03-12,945059.43,Active,6.86,ZAR,263822
ACC726080,CUS45962,Current,2021-10-07,824564.33,Active,3.63,ZAR,280694
ACC648087,CUS45962,Investment,2023-09-15,705916.49,Dormant,9.02,ZAR,251839
ACC836558,CUS45962,Investment,2024-06-12,371610.18,Active,8.74,ZAR,245908
ACC997852,CUS45962,Investment,2024-09-23,27523.97,Dormant,7.43,ZAR,298216
ACC843648,CUS63830,Credit Card,2020-05-03,114551.89,Closed,11.35,ZAR,237428
ACC407444,CUS63830,Investment,2023-06-13,940784.26,Dormant,5.97,ZAR,285674
ACC480064,CUS99348,Home Loan,2020-12-24,211763.8,Active,7.12,ZAR,268416
ACC719974,CUS79907,Investment,2024-05-11,224728.0,Active,8.76,ZAR,284588
ACC986468,CUS79907,Savings,2023-10-04,968048.52,Active,10.06,ZAR,291919
ACC261900,CUS79907,Credit Card,2022-01-28,778670.23,Active,11.65,ZAR,223023
ACC260579,CUS79907,Current,2023-11-05,17303.19,Dormant,4.22,ZAR,235594
ACC523615,CUS72402,Investment,2023-03-16,835239.45,Dormant,6.17,ZAR,245520
ACC314490,CUS72402,Credit Card,2020-05-21,865814.58,Dormant,3.68,ZAR,214090
ACC699541,CUS72402,Current,2021-04-22,69360.06,Active,8.91,ZAR,238152
ACC210344,CUS11711,Credit Card,2020-02-02,551399.53,Closed,7.08,ZAR,242397
ACC763574,CUS11711,Investment,2020-12-07,615087.46,Dormant,10.45,ZAR,289705
ACC934399,CUS11711,Current,2024-06-17,327410.38,Dormant,5.25,ZAR,286651
ACC829208,CUS11711,Home Loan,2021-05-01,529160.19,Active,4.23,ZAR,200147
ACC361207,CUS14733,Current,2022-08-17,933029.27,Dormant,11.96,ZAR,211852
ACC897908,CUS14733,Home Loan,2022-05-11,280030.39,Active,11.04,ZAR,212625
ACC586112,CUS99099,Credit Card,2023-03-02,612941.61,Dormant,10.98,ZAR,272994
ACC436947,CUS99099,Home Loan,2022-04-26,891980.04,Active,8.23,ZAR,266130
ACC457217,CUS99099,Current,2023-10-16,350983.88,Active,3.6,ZAR,282696
ACC551113,CUS99099,Home Loan,2022-07-14,692057.86,Active,9.73,ZAR,200958
ACC472606,CUS52222,Credit Card,2024-05-15,533293.11,Active,7.34,ZAR,272644
ACC945642,CUS52222,Current,2022-11-24,315695.68,Active,9.4,ZAR,260072
ACC526247,CUS61777,Credit Card,2023-12-03,732619.17,Active,4.0,ZAR,250346
ACC570981,CUS61777,Current,2020-12-20,971601.47,Active,10.57,ZAR,219100
ACC183338,CUS61777,Home Loan,2021-05-05,316322.82,Closed,11.19,ZAR,220301
ACC521586,CUS61777,Savings,2021-11-09,230001.29,Active,5.68,ZAR,227393
ACC902106,CUS81550,Savings,2023-01-30,71264.68,Dormant,3.81,ZAR,225681
ACC858468,CUS81550,Savings,2022-12-05,323432.02,Active,11.29,ZAR,291863
ACC400955,CUS35139,Home Loan,2020-04-20,271580.81,Dormant,10.78,ZAR,215932
ACC567637,CUS35139,Current,2020-12-03,876099.25,Active,8.95,ZAR,297069
ACC792650,CUS35139,Home Loan,2020-11-06,886873.55,Closed,4.86,ZAR,241235
ACC859555,CUS68218,Home Loan,2024-05-20,240437.71,Active,9.48,ZAR,205556
ACC630751,CUS68218,Current,2022-03-28,159635.66,Dormant,3.72,ZAR,288899
ACC147225,CUS68218,Credit Card,2023-11-17,690004.68,Dormant,9.24,ZAR,262762
ACC174065,CUS33227,Home Loan,2022-04-29,849963.59,Dormant,7.48,ZAR,219122
ACC369988,CUS33227,Current,2020-07-10,28372.89,Closed,10.94,ZAR,210482
ACC872206,CUS38620,Investment,2023-01-24,326973.95,Active,7.11,ZAR,297923
